phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,structured,131072,16,miss,dependent,base,3,7187.988,7187.988,1.0,7122.172,7348.917,7122.172,7348.917,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,miss,dependent,direct64,3,7187.988,6836.263,1.051449893019037,7122.172,7348.917,6779.5,7209.432,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,miss,dependent,packed,3,7187.988,6942.912,1.0352987334421062,7122.172,7348.917,6713.562,7243.225,overlap,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
alternatives,typed-bit,structured,131072,16,miss,independent,base,3,7236.328,7236.328,1.0,7202.087,7434.875,7202.087,7434.875,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,miss,independent,direct64,3,7236.328,6967.875,1.0385272410885673,7202.087,7434.875,6705.811,7260.62,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,miss,independent,packed,3,7236.328,6959.818,1.0397294871791187,7202.087,7434.875,6789.001,7128.194,faster,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
alternatives,typed-bit,structured,131072,16,mixed,dependent,base,3,7191.752,7191.752,1.0,6911.417,7320.516,6911.417,7320.516,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,mixed,dependent,direct64,3,7191.752,6733.358,1.0680780674367827,6911.417,7320.516,6523.763,6926.758,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,mixed,dependent,packed,3,7191.752,6653.463,1.0809035835924843,6911.417,7320.516,6615.031,6901.51,faster,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
alternatives,typed-bit,structured,131072,16,mixed,independent,base,3,7028.625,7028.625,1.0,6811.401,7137.553,6811.401,7137.553,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,mixed,independent,direct64,3,7028.625,6706.055,1.048101305462004,6811.401,7137.553,6633.748,7108.866,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,mixed,independent,packed,3,7028.625,6676.249,1.0527805358967288,6811.401,7137.553,6645.895,6863.79,overlap,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
alternatives,typed-bit,structured,8192,128,hit,dependent,base,3,6225.322,6225.322,1.0,6053.06,6252.91,6053.06,6252.91,overlap,408032,408032,0.0,1392,0.34114971374794134,288,12448620.0
alternatives,typed-bit,structured,8192,128,hit,dependent,direct64,3,6225.322,5948.853,1.0464743371537337,6053.06,6252.91,5779.012,6156.514,overlap,408032,413072,1.2351972394321953,6432,1.5571135298446759,0,12037420.0
alternatives,typed-bit,structured,8192,128,hit,dependent,packed,3,6225.322,5946.513,1.0468861331001884,6053.06,6252.91,5865.173,6013.652,faster,408032,408304,0.06666143831857152,1664,0.40753948038716253,0,12221910.0
alternatives,typed-bit,structured,8192,128,hit,independent,base,3,6143.086,6143.086,1.0,6121.134,6230.632,6121.134,6230.632,overlap,408032,408032,0.0,1392,0.34114971374794134,288,12448620.0
alternatives,typed-bit,structured,8192,128,hit,independent,direct64,3,6143.086,5940.552,1.0340934647150637,6121.134,6230.632,5884.745,6079.732,faster,408032,413072,1.2351972394321953,6432,1.5571135298446759,0,12037420.0
alternatives,typed-bit,structured,8192,128,hit,independent,packed,3,6143.086,5895.996,1.0419081017015615,6121.134,6230.632,5843.486,6154.256,overlap,408032,408304,0.06666143831857152,1664,0.40753948038716253,0,12221910.0
alternatives,typed-bit,structured,8192,128,miss,dependent,base,3,6426.697,6426.697,1.0,6423.503,6596.151,6423.503,6596.151,overlap,408032,408032,0.0,1392,0.34114971374794134,288,12448620.0
alternatives,typed-bit,structured,8192,128,miss,dependent,direct64,3,6426.697,6212.463,1.0344845514572885,6423.503,6596.151,6166.463,6365.356,faster,408032,413072,1.2351972394321953,6432,1.5571135298446759,0,12037420.0
alternatives,typed-bit,structured,8192,128,miss,dependent,packed,3,6426.697,6197.266,1.0370213252101814,6423.503,6596.151,6154.398,6406.433,faster,408032,408304,0.06666143831857152,1664,0.40753948038716253,0,12221910.0
alternatives,typed-bit,structured,8192,128,miss,independent,base,3,6494.283,6494.283,1.0,6389.12,6668.599,6389.12,6668.599,overlap,408032,408032,0.0,1392,0.34114971374794134,288,12448620.0
alternatives,typed-bit,structured,8192,128,miss,independent,direct64,3,6494.283,6243.408,1.0401823811610582,6389.12,6668.599,6119.507,6277.344,faster,408032,413072,1.2351972394321953,6432,1.5571135298446759,0,12037420.0
alternatives,typed-bit,structured,8192,128,miss,independent,packed,3,6494.283,6205.363,1.0465597258371508,6389.12,6668.599,6158.0,6333.659,faster,408032,408304,0.06666143831857152,1664,0.40753948038716253,0,12221910.0
